ID,YEAR,MO,DY,WS2M,T2M,T2MDEW,T2MWET,Target,RH2M,PS,QV2M,DATE
ID_mq9b27_20141220,2014,12,20,0.75,25.75,21.08,23.41,2.94,76.64,96.24,16.31,2014-12-20
ID_nJDR03_20120213,2012,2,13,0.94,24.65,21.77,23.21,2.69,84.43,95.94,17.07,2012-02-13
ID_zv0OFT_20160324,2016,3,24,1.54,26.46,23.23,24.84,0.58,83.53,95.98,18.66,2016-03-24
ID_x6Aysy_20121008,2012,10,8,1.2,25.02,20.97,23.0,0.63,79.26,96.19,16.2,2012-10-08
ID_ppv0rt_20220624,2022,6,24,1.4,23.69,20.74,22.21,0.0,84.57,96.14,16.0,2022-06-24
ID_qQXRYo_20170116,2017,1,16,0.77,26.11,22.21,24.16,1.53,79.67,95.93,17.55,2017-01-16
ID_lLs2N2_20150615,2015,6,15,0.57,25.21,18.93,22.07,0.0,69.61,96.28,14.27,2015-06-15
ID_sguL4K_20130701,2013,7,1,1.42,22.85,19.83,21.34,0.0,83.73,96.3,15.1,2013-07-01
ID_rydr7A_20141119,2014,11,19,1.06,24.14,21.23,22.69,5.11,84.59,96.23,16.46,2014-11-19
ID_VFbmTp_20181216,2018,12,16,0.55,25.43,21.71,23.57,16.73,80.75,96.32,16.95,2018-12-16
ID_05RXfR_20110323,2011,3,23,0.64,25.54,21.09,23.31,0.97,77.35,96.04,16.35,2011-03-23
ID_FGZANj_20120530,2012,5,30,1.06,24.85,21.61,23.23,0.99,82.75,96.34,16.85,2012-05-30
ID_PfHItO_20220630,2022,6,30,1.02,23.47,18.3,20.88,0.02,73.85,96.25,13.72,2022-06-30
ID_J1XpXA_20120221,2012,2,21,0.93,24.49,21.07,22.78,4.09,82.04,96.01,16.34,2012-02-21
ID_aDFwlL_20141016,2014,10,16,1.52,26.27,21.29,23.78,2.13,75.3,96.14,16.55,2014-10-16
ID_lSsTdf_20191007,2019,10,7,1.42,24.44,21.85,23.14,12.28,85.81,96.07,17.12,2019-10-07
ID_Ahbobh_20230302,2023,3,2,0.89,25.44,21.64,23.54,1.39,80.6,96.2,16.9,2023-03-02
ID_3ZmbBi_20230904,2023,9,4,2.14,25.17,20.73,22.95,0.5,78.18,96.24,15.97,2023-09-04
ID_5fZI0b_20220209,2022,2,9,1.74,25.39,22.39,23.89,2.68,84.36,96.0,17.72,2022-02-09
ID_B8ggCf_20120602,2012,6,2,0.78,25.39,21.26,23.32,1.31,78.57,96.3,16.49,2012-06-02
ID_QfRZXo_20161031,2016,10,31,1.11,25.13,21.42,23.27,2.04,81.08,96.18,16.66,2016-10-31
ID_Wf2Riy_20121227,2012,12,27,1.08,24.29,21.77,23.03,2.53,86.41,96.13,17.03,2012-12-27
ID_FAtWfQ_20231230,2023,12,30,1.27,25.21,22.39,23.8,3.37,85.21,96.19,17.69,2023-12-30
ID_eokDMe_20110616,2011,6,16,1.53,24.47,21.01,22.74,0.1,82.18,96.11,16.26,2011-06-16
ID_4iCocp_20210117,2021,1,17,0.96,24.67,21.22,22.95,6.9,81.82,96.02,16.5,2021-01-17
ID_YqPoZJ_20210516,2021,5,16,0.97,25.1,20.89,23.0,0.12,78.58,96.1,16.16,2021-05-16
ID_AYWWP9_20190729,2019,7,29,1.59,23.72,17.78,20.75,0.12,70.92,96.29,13.25,2019-07-29
ID_WwM5M7_20210625,2021,6,25,0.8,25.08,20.65,22.87,0.44,77.04,96.2,15.91,2021-06-25
ID_j0J2Rh_20160409,2016,4,9,0.48,26.09,21.86,23.98,1.3,78.24,96.15,17.14,2016-04-09
ID_NgdmjP_20140924,2014,9,24,2.07,25.93,20.59,23.26,0.02,73.32,96.24,15.82,2014-09-24
ID_eXHj4o_20110903,2011,9,3,2.55,26.08,18.74,22.41,0.01,65.82,96.09,14.11,2011-09-03
ID_hRkcbN_20110725,2011,7,25,2.3,22.61,17.44,20.03,0.0,74.55,96.15,13.0,2011-07-25
ID_c2VGlv_20170910,2017,9,10,1.46,25.73,20.96,23.35,0.71,76.35,96.17,16.2,2017-09-10
ID_b4fc27_20180925,2018,9,25,1.02,25.96,20.71,23.34,0.25,74.03,96.12,15.96,2018-09-25
ID_chE450_20101210,2010,12,10,1.36,25.01,21.25,23.13,2.3,80.5,96.04,16.52,2010-12-10
ID_bLfOSm_20200321,2020,3,21,0.83,24.37,21.67,23.02,4.29,85.43,96.16,16.93,2020-03-21
ID_FehV6w_20190121,2019,1,21,0.51,26.29,21.56,23.92,0.87,76.04,96.24,16.8,2019-01-21
ID_S2kGyn_20110311,2011,3,11,0.96,26.04,21.86,23.95,3.12,78.82,95.9,17.19,2011-03-11
ID_pe0BQ4_20150319,2015,3,19,1.09,25.34,22.05,23.69,15.8,83.17,95.91,17.38,2015-03-19
ID_snrzQH_20201215,2020,12,15,0.81,25.03,21.6,23.32,6.15,81.82,96.08,16.88,2020-12-15
ID_kAiyfB_20220801,2022,8,1,1.85,22.46,18.5,20.48,0.0,79.54,96.33,13.87,2022-08-01
ID_zUZe8y_20150901,2015,9,1,2.88,27.54,17.36,22.45,0.02,55.73,96.24,12.9,2015-09-01
ID_tMRSv3_20140318,2014,3,18,1.07,24.77,22.75,23.76,7.25,88.75,96.08,18.1,2014-03-18
ID_aVlrfs_20160625,2016,6,25,1.34,22.0,15.89,18.95,0.01,70.01,96.28,11.78,2016-06-25
ID_FO8X7f_20161001,2016,10,1,1.98,24.05,21.44,22.75,7.08,85.78,96.07,16.71,2016-10-01
ID_vMzA5w_20140226,2014,2,26,0.83,24.73,21.84,23.29,2.26,84.63,95.98,17.14,2014-02-26
ID_O3CIh0_20120823,2012,8,23,1.49,24.64,19.78,22.21,2.68,75.62,96.29,15.04,2012-08-23
ID_dUqioi_20220505,2022,5,5,0.74,25.73,22.78,24.25,16.69,84.28,96.19,18.11,2022-05-05
ID_4cptSE_20110613,2011,6,13,1.02,24.05,19.59,21.82,0.0,77.16,96.41,14.86,2011-06-13
ID_J9JfGF_20100626,2010,6,26,1.65,22.96,19.57,21.27,0.01,82.3,96.23,14.87,2010-06-26
ID_8Ozhp0_20201013,2020,10,13,1.53,25.18,20.99,23.09,5.57,78.45,96.15,16.23,2020-10-13
ID_Mj0Ou2_20170524,2017,5,24,1.22,24.95,23.38,24.16,5.47,91.16,96.14,18.79,2017-05-24
ID_9mrxuf_20220116,2022,1,16,1.58,24.03,21.73,22.88,5.14,87.61,96.18,16.99,2022-01-16
ID_imGYbN_20110727,2011,7,27,2.55,23.11,18.1,20.6,0.0,75.0,96.21,13.54,2011-07-27
ID_fk4U7N_20160814,2016,8,14,1.57,25.06,19.96,22.51,0.24,74.99,96.19,15.22,2016-08-14
ID_kGeiDj_20200208,2020,2,8,1.29,25.3,23.41,24.36,35.85,89.49,96.2,18.82,2020-02-08
ID_hhEQa6_20210824,2021,8,24,2.03,24.02,20.0,22.01,2.77,78.73,96.1,15.28,2021-08-24
ID_N1D1QP_20170128,2017,1,28,1.24,25.26,22.32,23.79,4.09,84.76,96.23,17.61,2017-01-28
ID_0sJl83_20190405,2019,4,5,1.22,26.22,22.95,24.59,5.77,83.0,95.94,18.36,2019-04-05
ID_fjTTpw_20170608,2017,6,8,0.99,24.96,21.15,23.06,0.05,80.47,96.13,16.41,2017-06-08
ID_XfpXqd_20160118,2016,1,18,1.47,26.03,22.43,24.23,2.04,81.65,96.06,17.75,2016-01-18
ID_FvKbhy_20180124,2018,1,24,1.05,24.0,20.93,22.46,1.56,83.85,96.06,16.2,2018-01-24
ID_ASIEdQ_20171209,2017,12,9,1.01,24.52,22.37,23.45,15.82,88.08,95.97,17.71,2017-12-09
ID_KWvwQ0_20110119,2011,1,19,1.14,23.41,20.52,21.97,2.81,84.31,95.95,15.79,2011-01-19
ID_QRSZSH_20120502,2012,5,2,0.74,25.7,22.51,24.11,6.03,82.89,96.04,17.86,2012-05-02
ID_4HRBeO_20150224,2015,2,24,1.13,25.21,22.03,23.62,3.78,82.81,96.13,17.31,2015-02-24
ID_HWXv4j_20110106,2011,1,6,0.95,24.55,21.03,22.79,4.75,81.77,95.91,16.32,2011-01-06
ID_KWV7kU_20161103,2016,11,3,0.95,24.89,21.34,23.11,24.42,81.8,96.26,16.57,2016-11-03
ID_kQj7vl_20181215,2018,12,15,0.8,25.24,21.87,23.56,7.4,82.29,96.36,17.1,2018-12-15
ID_Ihu7g0_20220211,2022,2,11,0.84,25.22,21.41,23.31,1.12,80.36,95.9,16.72,2022-02-11
ID_wVKs4w_20130110,2013,1,10,0.64,26.06,21.61,23.83,6.02,77.35,96.15,16.87,2013-01-10
ID_Wqszkn_20220613,2022,6,13,1.44,23.0,19.29,21.15,0.01,80.87,96.2,14.61,2022-06-13
ID_FpnhqM_20160619,2016,6,19,2.21,22.62,19.27,20.94,0.01,82.66,96.43,14.54,2016-06-19
ID_vrlmsF_20210411,2021,4,11,0.9,24.88,22.67,23.78,3.48,87.99,96.01,18.03,2021-04-11
ID_0Ev3E3_20130829,2013,8,29,1.72,25.2,19.41,22.3,0.01,72.07,96.24,14.69,2013-08-29
ID_aRcHRk_20151230,2015,12,30,0.87,25.33,22.69,24.01,3.22,86.08,96.23,18.01,2015-12-30
ID_U8eNiv_20221112,2022,11,12,0.82,24.68,21.4,23.04,3.56,82.94,96.22,16.64,2022-11-12
ID_B5U6q5_20160904,2016,9,4,2.55,25.47,20.69,23.08,1.66,76.39,96.19,15.93,2016-09-04
ID_OUCLe5_20190801,2019,8,1,1.84,24.9,18.7,21.8,0.0,70.0,96.19,14.06,2019-08-01
ID_th8V1r_20190327,2019,3,27,1.25,25.76,23.1,24.43,1.31,85.62,96.21,18.49,2019-03-27
ID_vwJYvD_20230801,2023,8,1,2.08,23.88,20.11,21.99,0.02,80.63,96.4,15.34,2023-08-01
ID_Tn2lXU_20130317,2013,3,17,0.57,25.76,21.64,23.7,5.74,79.04,96.11,16.92,2013-03-17
ID_72sgdC_20170619,2017,6,19,1.13,24.23,21.09,22.67,0.79,83.2,96.22,16.33,2017-06-19
ID_glZLvZ_20211027,2021,10,27,0.78,24.92,21.18,23.05,3.67,80.66,96.21,16.41,2021-10-27
ID_cewiyF_20131123,2013,11,23,0.8,24.34,21.37,22.85,7.11,84.12,96.02,16.64,2013-11-23
ID_hh41kW_20170105,2017,1,5,1.4,24.56,22.59,23.58,15.37,89.08,95.96,17.95,2017-01-05
ID_dRxNKE_20170819,2017,8,19,1.34,24.6,19.72,22.16,0.08,75.24,96.18,15.02,2017-08-19
ID_GbaRz4_20210823,2021,8,23,1.12,25.7,19.72,22.71,0.0,70.47,96.05,15.02,2021-08-23
ID_IbXPEA_20140104,2014,1,4,1.0,24.4,21.74,23.07,1.84,85.44,96.12,17.01,2014-01-04
ID_Nm0zyW_20120524,2012,5,24,0.98,24.72,21.67,23.19,4.32,83.45,96.22,16.92,2012-05-24
ID_7NxrlC_20160416,2016,4,16,0.95,25.19,23.24,24.22,13.37,89.18,96.16,18.63,2016-04-16
ID_eYWMuE_20210726,2021,7,26,1.28,24.24,18.92,21.58,0.0,74.11,96.31,14.24,2021-07-26
ID_ZNAUfb_20220228,2022,2,28,0.77,26.1,21.52,23.81,33.19,77.4,95.98,16.81,2022-02-28
ID_2KUQh4_20130605,2013,6,5,1.46,23.96,21.16,22.56,0.02,84.85,96.34,16.37,2013-06-05
ID_o8ZNsZ_20170113,2017,1,13,1.33,23.84,21.93,22.88,1.52,89.43,96.12,17.2,2017-01-13
ID_z8o4ha_20120420,2012,4,20,0.97,25.44,21.73,23.58,6.17,81.13,96.03,17.01,2012-04-20
ID_ewEcLB_20200728,2020,7,28,2.16,22.42,18.37,20.39,0.0,79.73,96.24,13.77,2020-07-28
ID_G4923E_20110805,2011,8,5,2.36,24.01,18.73,21.37,1.28,74.17,96.26,14.08,2011-08-05
ID_QxiUlf_20100724,2010,7,24,1.9,23.2,18.9,21.05,0.08,78.21,96.43,14.2,2010-07-24
ID_JvGeAZ_20140630,2014,6,30,1.41,23.92,20.36,22.14,0.0,81.54,96.28,15.59,2014-06-30
ID_N3jlDQ_20150708,2015,7,8,0.93,27.35,20.55,23.95,0.0,67.6,96.14,15.81,2015-07-08
ID_rdC7Jv_20120624,2012,6,24,1.78,23.19,20.44,21.81,0.01,85.36,96.33,15.66,2012-06-24
ID_AYTDsL_20110924,2011,9,24,1.13,25.9,21.33,23.62,12.23,77.35,96.19,16.57,2011-09-24
ID_fmIxNQ_20181203,2018,12,3,1.37,24.52,22.26,23.39,2.05,87.97,95.96,17.6,2018-12-03
ID_0ZdotM_20150529,2015,5,29,0.99,25.43,20.93,23.18,0.15,77.07,96.07,16.19,2015-05-29
ID_NxYxOF_20100612,2010,6,12,1.48,24.57,21.54,23.06,0.08,84.15,96.33,16.76,2010-06-12
ID_FO3VG9_20230726,2023,7,26,2.06,23.11,19.3,21.21,0.15,80.29,96.35,14.59,2023-07-26
ID_oTKXSn_20180402,2018,4,2,1.77,25.03,22.46,23.74,9.11,86.59,95.81,17.83,2018-04-02
ID_Yt2KQL_20220805,2022,8,5,2.26,23.3,19.13,21.22,0.0,78.7,96.19,14.48,2022-08-05
ID_8svJf4_20110910,2011,9,10,1.39,27.03,19.05,23.04,0.77,63.63,96.13,14.38,2011-09-10
ID_G1j10O_20120525,2012,5,25,0.65,24.33,21.24,22.78,6.07,83.53,96.27,16.47,2012-05-25
ID_lEoJWF_20131202,2013,12,2,0.79,25.29,22.05,23.67,9.22,82.75,96.18,17.33,2013-12-02
ID_RybZja_20110702,2011,7,2,1.93,23.25,19.93,21.59,0.0,82.65,96.1,15.22,2011-07-02
ID_oiseum_20210619,2021,6,19,1.21,24.0,18.75,21.37,0.0,73.76,96.38,14.09,2021-06-19
ID_INnzRl_20220925,2022,9,25,1.26,24.9,21.08,22.99,4.79,80.27,96.03,16.34,2022-09-25
ID_xviTSZ_20211031,2021,10,31,1.15,25.34,22.09,23.72,6.02,82.92,96.11,17.38,2021-10-31
ID_so6O5G_20171117,2017,11,17,0.74,24.85,21.41,23.13,1.15,81.77,95.97,16.69,2017-11-17
ID_SuY5FE_20170904,2017,9,4,1.78,24.22,19.21,21.71,0.06,75.12,96.32,14.5,2017-09-04
ID_VtTo2k_20170216,2017,2,16,1.11,23.85,21.17,22.51,3.58,85.47,96.3,16.39,2017-02-16
ID_beCTik_20210608,2021,6,8,1.34,24.66,21.74,23.2,0.48,84.57,96.21,17.0,2021-06-08
ID_VfG4KW_20150205,2015,2,5,1.04,25.98,22.0,23.99,3.8,79.64,96.04,17.31,2015-02-05
ID_miSowD_20111003,2011,10,3,1.37,23.63,20.04,21.83,1.43,81.06,96.23,15.28,2011-10-03
ID_zjGemX_20180812,2018,8,12,2.08,24.43,20.18,22.3,0.02,78.45,96.33,15.4,2018-08-12
ID_MFgN4j_20110930,2011,9,30,0.89,25.4,20.5,22.95,1.15,75.44,96.22,15.72,2011-09-30
ID_mZbiWz_20200217,2020,2,17,0.96,25.38,22.55,23.97,18.86,85.16,96.17,17.87,2020-02-17
ID_JNDQrJ_20191218,2019,12,18,0.86,25.13,22.89,24.01,23.45,87.78,96.03,18.27,2019-12-18
ID_sHalLV_20160427,2016,4,27,1.09,24.25,22.46,23.36,10.01,89.8,96.12,17.79,2016-04-27
ID_IFp5X3_20190426,2019,4,26,0.9,26.41,23.08,24.74,0.79,82.62,96.09,18.47,2019-04-26
ID_89BZMK_20150928,2015,9,28,1.39,28.53,19.54,24.03,0.01,59.74,96.03,14.85,2015-09-28
ID_hwtLw4_20170218,2017,2,18,0.41,24.6,20.0,22.3,1.72,76.03,96.21,15.27,2017-02-18
ID_sCUtqx_20181113,2018,11,13,0.79,26.18,22.58,24.38,2.13,81.7,95.95,17.94,2018-11-13
ID_TGGlPt_20200802,2020,8,2,2.22,22.55,19.63,21.09,0.74,84.33,96.34,14.9,2020-08-02
ID_OkmmMc_20180629,2018,6,29,1.49,23.65,20.64,22.14,0.29,83.96,96.15,15.88,2018-06-29
ID_tP4U2N_20120710,2012,7,10,1.36,24.18,20.07,22.13,0.08,78.87,96.15,15.34,2012-07-10
ID_IzjKSm_20110701,2011,7,1,1.29,23.64,19.68,21.66,0.0,79.8,96.17,14.97,2011-07-01
ID_Wd8P0h_20200725,2020,7,25,1.76,23.29,19.91,21.6,0.0,82.38,96.23,15.17,2020-07-25
ID_iWNoJy_20150316,2015,3,16,1.1,25.46,22.47,23.97,12.45,84.5,96.03,17.81,2015-03-16
ID_Et5A8m_20150722,2015,7,22,1.46,25.1,19.02,22.06,0.0,70.71,96.4,14.33,2015-07-22
ID_KCzAcR_20160420,2016,4,20,0.96,25.54,22.65,24.1,0.33,85.0,96.19,17.98,2016-04-20
ID_JUwN76_20150301,2015,3,1,0.75,25.76,21.06,23.41,1.48,76.36,96.03,16.35,2015-03-01
ID_2M4FHE_20140701,2014,7,1,0.97,24.29,20.37,22.33,0.0,79.75,96.31,15.61,2014-07-01
ID_2eMyDO_20200209,2020,2,9,1.24,25.51,23.09,24.3,23.44,87.07,96.18,18.47,2020-02-09
ID_ZXurcq_20230622,2023,6,22,1.42,22.99,20.14,21.56,0.06,84.51,96.32,15.37,2023-06-22
ID_832ncz_20150929,2015,9,29,2.33,28.08,19.84,23.96,0.0,62.31,96.01,15.13,2015-09-29
ID_g0GDB0_20220317,2022,3,17,1.1,24.98,21.93,23.45,7.73,83.94,96.03,17.23,2022-03-17
ID_UOldNK_20200405,2020,4,5,1.11,25.68,23.38,24.53,6.44,87.6,96.19,18.8,2020-04-05
ID_jg635w_20230925,2023,9,25,1.41,26.57,21.7,24.13,0.05,75.77,96.2,16.95,2023-09-25
ID_EpfJ6q_20231129,2023,11,29,1.47,23.78,21.24,22.51,1.52,86.19,96.12,16.48,2023-11-29
ID_9SE77y_20120416,2012,4,16,0.96,24.37,21.98,23.17,1.61,86.94,96.08,17.26,2012-04-16
ID_qmgKJU_20110825,2011,8,25,2.49,22.52,19.1,20.81,0.1,81.05,96.37,14.38,2011-08-25
ID_tH64nr_20151225,2015,12,25,0.88,25.44,20.98,23.21,1.51,77.5,96.27,16.21,2015-12-25
ID_qXjmvM_20210218,2021,2,18,1.32,24.47,22.29,23.38,5.16,88.06,96.09,17.6,2021-02-18
ID_4ePqmA_20170220,2017,2,20,1.29,23.8,22.47,23.13,19.81,92.33,96.22,17.76,2017-02-20
ID_9C97sB_20220126,2022,1,26,1.61,23.8,21.77,22.79,17.54,88.8,95.98,17.07,2022-01-26
ID_ZlaHHB_20140502,2014,5,2,0.87,25.65,22.61,24.13,10.89,84.01,96.08,17.95,2014-05-02
ID_ZNDQEG_20211216,2021,12,16,0.94,24.71,22.47,23.59,6.22,87.6,95.99,17.81,2021-12-16
ID_O00jpB_20170416,2017,4,16,0.89,25.43,22.98,24.2,5.21,86.65,96.06,18.37,2017-04-16
ID_rB2ABL_20171105,2017,11,5,0.86,24.85,21.72,23.28,3.57,83.59,96.07,17.0,2017-11-05
ID_NMwChS_20121206,2012,12,6,0.62,25.33,21.18,23.25,4.0,78.78,96.07,16.45,2012-12-06
ID_8Wr0Rc_20141111,2014,11,11,1.48,25.27,22.71,23.99,10.66,86.13,95.97,18.08,2014-11-11
ID_HTPcda_20230621,2023,6,21,1.41,22.52,19.77,21.15,0.04,85.09,96.29,15.02,2023-06-21
ID_vPTl7T_20130707,2013,7,7,1.97,23.02,19.84,21.43,0.01,83.21,96.31,15.1,2013-07-07
ID_FKoOS9_20200713,2020,7,13,1.92,23.07,20.37,21.72,1.24,85.42,96.23,15.61,2020-07-13
ID_UfIPBB_20230414,2023,4,14,1.13,26.26,22.39,24.33,0.72,79.96,95.97,17.77,2023-04-14
ID_9pXSba_20230427,2023,4,27,0.81,25.88,23.11,24.49,4.92,85.3,95.96,18.54,2023-04-27
ID_8hrgCJ_20150111,2015,1,11,1.16,24.77,20.64,22.71,2.46,78.82,96.26,15.88,2015-01-11
ID_RK3NBD_20230217,2023,2,17,0.74,26.57,21.48,24.03,1.64,74.42,95.89,16.78,2023-02-17
ID_EZhbPz_20121016,2012,10,16,0.82,26.06,21.41,23.74,3.74,76.26,96.07,16.68,2012-10-16
ID_DmSZ7z_20190330,2019,3,30,0.85,25.14,22.85,23.99,1.85,87.42,96.12,18.2,2019-03-30
ID_uh6IW0_20130819,2013,8,19,2.23,22.98,18.75,20.86,0.0,78.11,96.24,14.11,2013-08-19
ID_aggzSz_20110421,2011,4,21,1.54,23.98,21.8,22.89,7.28,88.14,96.0,17.08,2011-04-21
ID_FTuz2z_20220629,2022,6,29,1.12,23.5,18.43,20.96,0.0,74.4,96.26,13.82,2022-06-29
ID_ln29Fo_20140710,2014,7,10,1.63,22.34,18.89,20.61,0.0,82.04,96.54,14.19,2014-07-10
ID_2727ur_20230106,2023,1,6,0.71,25.12,21.43,23.27,2.2,81.04,96.19,16.67,2023-01-06
ID_3ZAhpK_20220104,2022,1,4,1.47,23.64,21.69,22.67,17.56,89.0,96.19,16.95,2022-01-04
ID_lg7pnq_20200131,2020,1,31,1.11,25.14,20.96,23.05,1.09,79.06,96.29,16.19,2020-01-31
ID_pUN1ZQ_20170215,2017,2,15,1.6,24.17,23.04,23.6,35.55,93.45,96.04,18.43,2017-02-15
ID_TYAFop_20180909,2018,9,9,1.57,23.51,20.93,22.22,15.38,85.79,96.26,16.16,2018-09-09
ID_MghhUy_20131005,2013,10,5,1.28,24.91,20.75,22.83,3.57,78.89,96.23,15.98,2013-10-05
ID_fgffqF_20120110,2012,1,10,0.91,25.61,21.54,23.57,8.0,78.93,96.07,16.81,2012-01-10
ID_ORc4fp_20200603,2020,6,3,1.17,24.75,22.03,23.39,1.0,85.45,96.28,17.3,2020-06-03
ID_Ighmj4_20211214,2021,12,14,1.05,26.09,21.76,23.92,1.74,77.86,95.91,17.08,2021-12-14
ID_tXBERJ_20120517,2012,5,17,0.94,24.61,21.83,23.22,0.67,84.92,96.13,17.1,2012-05-17
ID_osMZd6_20130214,2013,2,14,1.09,25.27,22.48,23.88,25.66,85.15,95.94,17.84,2013-02-14
ID_MMLS6d_20120924,2012,9,24,0.99,26.18,21.04,23.61,0.6,74.48,96.17,16.28,2012-09-24
ID_CikmCq_20130830,2013,8,30,2.41,25.31,19.92,22.61,0.12,73.41,96.24,15.17,2013-08-30
ID_fGenxy_20110626,2011,6,26,1.78,24.05,20.47,22.26,0.0,81.66,96.22,15.71,2011-06-26
ID_u3Ot4X_20130104,2013,1,4,0.8,25.68,21.87,23.78,6.82,80.38,96.23,17.12,2013-01-04
ID_bsvY6T_20130206,2013,2,6,0.98,26.14,22.3,24.22,8.74,79.81,96.14,17.61,2013-02-06
ID_GnBgcA_20230805,2023,8,5,1.82,23.27,19.23,21.25,0.0,79.29,96.44,14.5,2023-08-05
ID_RaZv3F_20201219,2020,12,19,0.93,24.13,21.88,23.01,2.52,87.63,96.08,17.15,2020-12-19
ID_d4LJkk_20160308,2016,3,8,1.29,26.71,22.24,24.48,0.53,77.85,95.97,17.59,2016-03-08
ID_9Kw2v8_20220308,2022,3,8,0.88,26.24,20.86,23.55,1.12,73.95,95.79,16.18,2022-03-08
ID_Ack6aI_20100301,2010,3,1,1.13,26.16,22.95,24.56,3.19,83.12,96.14,18.33,2010-03-01
ID_StUqav_20180424,2018,4,24,1.08,25.85,22.58,24.21,3.69,83.07,96.1,17.93,2018-04-24
ID_pqOoR5_20150423,2015,4,23,1.24,25.79,21.2,23.49,3.1,76.63,96.15,16.47,2015-04-23
ID_Lilxfr_20211218,2021,12,18,0.81,25.43,21.6,23.52,2.06,80.31,96.08,16.88,2021-12-18
ID_hwMIjh_20231029,2023,10,29,0.92,26.81,21.47,24.14,0.15,73.66,95.88,16.79,2023-10-29
ID_v05K09_20121214,2012,12,14,0.58,24.7,21.4,23.05,2.5,82.36,96.04,16.67,2012-12-14
ID_68xfru_20180530,2018,5,30,1.06,25.22,22.2,23.71,4.96,84.11,96.25,17.48,2018-05-30
ID_RrthDZ_20190109,2019,1,9,0.78,24.8,22.04,23.42,19.62,85.17,96.11,17.32,2019-01-09
ID_iBw9N5_20170227,2017,2,27,1.1,25.66,22.05,23.85,0.43,81.06,95.87,17.39,2017-02-27
ID_JXDM5A_20120729,2012,7,29,1.52,23.22,19.43,21.33,0.0,80.32,96.24,14.74,2012-07-29
ID_Q9xgFx_20121216,2012,12,16,0.48,25.33,21.08,23.2,3.16,77.99,96.06,16.35,2012-12-16
ID_djQBUB_20100707,2010,7,7,1.4,24.06,19.92,21.99,0.0,79.15,96.15,15.19,2010-07-07
ID_v4zHul_20170802,2017,8,2,1.61,23.51,19.35,21.43,2.28,78.65,96.46,14.63,2017-08-02
ID_ya75z9_20150917,2015,9,17,1.34,27.74,18.75,23.25,0.41,60.37,96.13,14.12,2015-09-17
ID_th25a2_20160228,2016,2,28,0.71,26.8,23.14,24.97,6.56,81.47,95.98,18.57,2016-02-28
ID_9GjPkM_20170705,2017,7,5,2.12,22.95,19.85,21.4,0.0,83.6,96.38,15.1,2017-07-05
ID_0d0gpd_20230913,2023,9,13,1.52,25.88,20.7,23.29,0.04,74.2,96.09,15.96,2023-09-13
ID_afrWmB_20150717,2015,7,17,1.84,24.58,19.15,21.86,0.0,73.57,96.28,14.44,2015-07-17
ID_TdWJxm_20170921,2017,9,21,1.11,25.84,21.68,23.76,4.18,78.63,96.17,16.95,2017-09-21
ID_xyhChm_20140201,2014,2,1,1.72,24.56,21.63,23.1,2.82,84.87,96.07,16.9,2014-02-01
ID_ApUKy7_20200522,2020,5,22,1.22,25.28,22.46,23.87,1.71,84.93,96.32,17.75,2020-05-22
ID_D0oeAK_20100815,2010,8,15,1.35,25.73,19.24,22.48,0.01,69.33,96.25,14.53,2010-08-15
ID_o3jsTP_20190708,2019,7,8,1.87,23.81,18.17,20.99,0.0,72.24,96.34,13.59,2019-07-08
ID_fTaRW6_20150414,2015,4,14,1.26,24.84,22.48,23.66,23.51,87.41,96.16,17.79,2015-04-14
ID_o9xetI_20190320,2019,3,20,1.19,26.44,23.23,24.84,1.26,83.17,95.93,18.68,2019-03-20
ID_pYf4J1_20220730,2022,7,30,2.2,22.79,18.73,20.76,0.01,79.35,96.34,14.08,2022-07-30
ID_RHs1te_20131105,2013,11,5,1.34,23.18,21.7,22.44,8.46,91.48,96.23,16.94,2013-11-05
ID_9Ttcmy_20151220,2015,12,20,0.85,24.72,21.36,23.04,4.05,82.31,96.31,16.58,2015-12-20
ID_SMcJOo_20111129,2011,11,29,1.1,25.03,21.35,23.19,0.39,80.95,96.1,16.6,2011-11-29
ID_XEmm8T_20130129,2013,1,29,1.07,24.6,22.01,23.3,8.27,85.89,96.25,17.27,2013-01-29
ID_hLULpZ_20180121,2018,1,21,1.46,24.32,21.78,23.05,5.03,86.26,96.12,17.04,2018-01-21
ID_TksM9y_20180820,2018,8,20,2.68,23.67,19.43,21.55,0.02,78.55,96.36,14.7,2018-08-20
ID_CI5Ct4_20141114,2014,11,14,0.9,24.41,21.18,22.79,8.72,83.29,96.12,16.43,2014-11-14
ID_Wl11WE_20180327,2018,3,27,1.71,24.72,22.9,23.81,3.78,90.07,96.07,18.27,2018-03-27
ID_msewF2_20121103,2012,11,3,1.51,23.84,21.54,22.69,9.7,87.32,96.11,16.79,2012-11-03
ID_RUW3QE_20210912,2021,9,12,1.15,24.53,19.07,21.8,6.03,73.84,96.33,14.38,2021-09-12
ID_reXMlf_20160306,2016,3,6,1.57,25.46,23.7,24.58,10.96,90.33,96.04,19.19,2016-03-06
ID_ED4ZFJ_20101110,2010,11,10,0.66,27.13,20.94,24.04,2.71,70.2,96.04,16.21,2010-11-10
ID_E0XKI4_20160331,2016,3,31,1.77,26.06,23.39,24.73,6.18,86.03,96.12,18.82,2016-03-31
ID_hZGNPO_20131117,2013,11,17,0.97,25.42,21.77,23.6,7.55,80.94,96.01,17.08,2013-11-17
